ID,Sentence,Verb,Lemma,PropBank Role (n),q1,q2,q3,q4
12540,a young blond girl stands on a beach .,stand-01,stand,2,outdoors,natural,NA,body_of_water
12541,a black dog is playing in water with a green toy .,play-01,play,N/A,outdoors,natural,NA,body_of_water
12542,a dark colored animal splashes in the water .,splash-01,splash,N/A,outdoors,natural,NA,body_of_water
12543,a dog fetching a stick in the water .,fetch-01,fetch,N/A,outdoors,natural,NA,body_of_water
12544,the dog is swimming in the water .,swim-01,swim,N/A,outdoors,natural,NA,body_of_water
12545,someone splashing in the water .,splash-01,splash,N/A,outdoors,natural,NA,body_of_water
12547,boy jumping the space in between while carrying a stick .,jump-03,jump,N/A,outdoors,natural,NA,field_forest
12548,a boy holding a stick jumps over a small channel .,jump-03,jump,N/A,outdoors,natural,NA,field_forest
12549,a child is jumping over a hole in the ground .,jump-03,jump,N/A,outdoors,natural,NA,field_forest
12551,the black and brown dog with a red collar bites the brown dog .,bite-01,bite,N/A,outdoors,natural,NA,field_forest
12552,a black dog is biting the neck of a brown dog,bite-01,bite,N/A,outdoors,natural,NA,field_forest
12553,two dogs play with each other outside .,play-01,play,N/A,outdoors,natural,NA,field_forest
12554,a dog bites another dog 's neck .,bite-01,bite,N/A,outdoors,natural,NA,field_forest
12555,two dogs wrestle outdoors .,wrestle-01,wrestle,N/A,outdoors,natural,NA,field_forest
12557,a black dog is running through the snow with something in its mouth .,run-02,run,N/A,outdoors,natural,NA,field_forest
12558,a black lab in the snow is holding something in its mouth .,hold-01,hold,N/A,outdoors,natural,NA,field_forest
12559,the black dog carries an object in the snow .,carry-01,carry,N/A,outdoors,natural,NA,field_forest
12560,a black dog retrieves in the snow .,retrieve-01,retrieve,N/A,outdoors,natural,NA,field_forest
12561,a brown horse is in a weird pose while galloping outside .,pose-01,pose,N/A,outdoors,natural,NA,field_forest
12562,rear end view of a galloping horse out in the field .,view-01,view,N/A,outdoors,natural,NA,field_forest
12563,a large brown horse is running in a grassy area .,run-02,run,N/A,outdoors,natural,NA,field_forest
12564,a brown horse jumps through its paddock .,jump-03,jump,N/A,outdoors,natural,NA,field_forest
12565,a horse bucking wildly,buck-01,buck,N/A,outdoors,natural,NA,field_forest
12566,a young girl with curly hair wearing a pink shirt currycombs a chestnut horse .,currycombs-00,currycombs,N/A,outdoors,man-made,other_unclear,NA
12567,young girl brushing a horse with a handheld mane brush .,brush-01,brush,N/A,outdoors,man-made,other_unclear,NA
12568,a small girl wearing a pink outfit brushes a horse .,brush-01,brush,N/A,outdoors,man-made,other_unclear,NA
12569,a little girl in a pink shirt is brushing a horse .,brush-01,brush,N/A,outdoors,man-made,other_unclear,NA
12570,little girl brushing a horse .,brush-01,brush,N/A,outdoors,man-made,other_unclear,NA
12571,a little boy wearing a striped shirt is pointing at something .,point-01,point,N/A,outdoors,natural,NA,field_forest
12572,a young boy wearing a striped shirt points into the distance .,point-01,point,N/A,outdoors,natural,NA,field_forest
12574,a boy points at something behind the camera .,point-01,point,N/A,outdoors,natural,NA,field_forest
12577,very excitable man jumping in the air over the double yellow lines on a deserted highway .,jump-03,jump,N/A,outdoors,man-made,transportation_urban,NA
12578,man jumps alone on a desert road with mountains in the background .,jump-03,jump,N/A,outdoors,man-made,transportation_urban,NA
12579,a person is jumping in the air in the center of a roadway .,jump-03,jump,N/A,outdoors,man-made,transportation_urban,NA
12580,a man jumps in the air in the middle of a road .,jump-03,jump,N/A,outdoors,man-made,transportation_urban,NA
12581,a small blond boy dressed in shorts and a blue shirt playing on a jungle gym .,play-01,play,N/A,outdoors,man-made,recreation,NA
12582,a little boy in a blue shirt and kaki shorts is playing on a playground .,play-01,play,N/A,outdoors,man-made,recreation,NA
12583,a boy is playing in a jungle gym on a playground,play-01,play,N/A,outdoors,man-made,recreation,NA
12584,a boy hanging from a jungle gym,hanging-07,hanging,N/A,outdoors,man-made,recreation,NA
12585,a boy swings on a jungle gym .,swing-02,swing,N/A,outdoors,man-made,recreation,NA
12586,a black dog jumps in the air over the red hurdle .,jump-03,jump,N/A,outdoors,man-made,recreation,NA
12587,a black dog jumps over a show jumping hurdle .,jump-03,jump,N/A,outdoors,man-made,recreation,NA
12588,a black dog running a course at a dog show,run-02,run,1,outdoors,man-made,recreation,NA
12589,a black dog jumps over an obstacle .,jump-03,jump,N/A,outdoors,man-made,recreation,NA
12592,a black man standing on the beach with a yellow surfboard .,stand-01,stand,2,outdoors,natural,NA,body_of_water
12594,a man is standing on the beach holding a surfboard .,stand-01,stand,2,outdoors,natural,NA,body_of_water
12598,a child in shorts and blue shirt is playing in the sprinkler .,play-01,play,N/A,outdoors,man-made,domestic,NA
12599,a young child is playing in a water sprinkler .,play-01,play,N/A,outdoors,man-made,domestic,NA
12601,five kids are on a yellow ride at the amusement park .,ride-01,ride,N/A,outdoors,man-made,recreation,NA
12602,several young people riding on a big yellow fair ride,ride-01,ride,N/A,outdoors,man-made,recreation,NA
12603,five children ride an amusement park ride .,ride-01,ride,N/A,outdoors,man-made,recreation,NA
12606,small asian girl and boy running towards the camera in the opposite direction of the other people .,run-02,run,N/A,outdoors,man-made,transportation_urban,NA
12607,"two small children , a boy and a girl , are running down a path that has columns on either side .",run-02,run,1,outdoors,man-made,transportation_urban,NA
12608,a girl and boy are running towards the camera while several people walk around them .,run-02,run,N/A,outdoors,man-made,transportation_urban,NA
12609,a young boy and girl run through a walkway between buildings .,run-02,run,N/A,outdoors,man-made,transportation_urban,NA
12610,two young children running down a busy walkway .,run-02,run,1,outdoors,man-made,transportation_urban,NA
12611,"a guy sitting on a chair , dressed in black , with earphones and a mic possibly getting ready to sing .",possible-01,possible,N/A,indoors,man-made,work_education,NA
12612,a man wearing a black shirt and headphones is recording his voice in a white-washed studio .,record-01,record,N/A,indoors,man-made,work_education,NA
12614,a man in black is singing into a microphone .,sing-01,sing,N/A,indoors,man-made,work_education,NA
12615,a man sitting with headphones at a table .,sit-01,sit,2,indoors,man-made,work_education,NA
12616,"four people are walking along a city sidewalk , while the one in the green hat talks on a cellphone .",walk-01,walk,2,outdoors,man-made,transportation_urban,NA
12617,a group of people walking down the street with one on the phone in a green hat .,walk-01,walk,N/A,outdoors,man-made,transportation_urban,NA
12618,a group of people walk down a city street at night .,walk-01,walk,2,outdoors,man-made,transportation_urban,NA
12619,four people walk down a sidewalk at night,walk-01,walk,2,outdoors,man-made,transportation_urban,NA
12620,four people are walking on a sidewalk .,walk-01,walk,2,outdoors,man-made,transportation_urban,NA
12621,a small baby dressed in blue shorts and a blue hat tries to balance with the help of an adult hand behind him .,try-01,try,N/A,outdoors,natural,NA,body_of_water
12622,a chubby baby with an orange hat splashes in a shallow body of water .,splash-01,splash,N/A,outdoors,natural,NA,body_of_water
12624,a baby playing in the water at a beach,play-01,play,N/A,outdoors,natural,NA,body_of_water
12625,a small baby splashes in water,splash-01,splash,N/A,outdoors,natural,NA,body_of_water
12626,"a man , wearing all black clothing , is running down the street as a car comes toward him with its headlights on .",run-02,run,1,outdoors,man-made,transportation_urban,NA
12628,a man in a black shirt and shorts stands in the street with is hands on his hips .,stand-01,stand,N/A,outdoors,man-made,transportation_urban,NA
12629,a man is strutting across the street while smoking a cigarette .,strut-01,strut,N/A,outdoors,man-made,transportation_urban,NA
12631,a young girl in a white dance outfit and black shoes is dancing in front of music equipment,dance-01,dance,N/A,indoors,man-made,recreation,NA
12632,the blond girl is dancing on stage in front of the sound equipment .,dance-01,dance,N/A,indoors,man-made,recreation,NA
12633,a girl dances on a stage .,dance-01,dance,N/A,indoors,man-made,recreation,NA
12635,a girl in white dances .,dance-01,dance,N/A,indoors,man-made,recreation,NA
12636,"women are sitting on the ground with a doll , while a child pretends to take care of the doll .",sit-01,sit,2,indoors,man-made,work_education,NA
12638,children are learning to care for newborn infants along side their parents .,learn-01,learn,N/A,indoors,man-made,work_education,NA
12639,two children are playing with baby dolls while adults watch them .,play-01,play,N/A,indoors,man-made,work_education,NA
12640,adults are helping kids change baby dolls diapers .,help-01,help,N/A,indoors,man-made,work_education,NA
12642,a person does a trick with a skateboard .,trick-01,trick,N/A,outdoors,man-made,recreation,NA
12643,a skateboarder performs a trick .,perform-01,perform,N/A,outdoors,man-made,recreation,NA
12646,a black woman supervising a young white child in a play pit filled with plastic balls .,supervise-01,supervise,N/A,indoors,man-made,recreation,NA
12647,several adults look on while a young girl plays in a ball pit .,look-01,look,N/A,indoors,man-made,recreation,NA
12648,three adults are watching at a girl in a pit of plastic balls .,watch-01,watch,N/A,indoors,man-made,recreation,NA
12649,a little girl plays in a ball pit while her family looks on .,play-01,play,N/A,indoors,man-made,recreation,NA
12653,a crowd gathered around a young man who is performing .,gather-03,gather,N/A,outdoors,man-made,transportation_urban,NA
12654,a crowd is watching a teenager perform .,watch-01,watch,N/A,outdoors,man-made,transportation_urban,NA
12655,a crowd is watching a street performer .,watch-01,watch,N/A,outdoors,man-made,transportation_urban,NA
12657,the man is laying in the field reading a book .,lay-01,lay,N/A,outdoors,natural,NA,field_forest
12658,a man is lying in a grassy field reading .,lie-07,lie,2,outdoors,natural,NA,field_forest
12659,a man lies in the grass reading a book .,lie-07,lie,2,outdoors,natural,NA,field_forest
12661,two young girls are arm wrestling in their hotel room while another girl watches .,wrestle-01,wrestle,N/A,indoors,man-made,domestic,NA
12662,two girls arm wrestle while a third girl in a pink shirt and glasses watches .,contrast-01,contrast,N/A,indoors,man-made,domestic,NA
12663,two teenage girls arm wrestle while a third girl watches .,wrestle-01,wrestle,N/A,indoors,man-made,domestic,NA
12664,"two girls arm wrestling , while another looks on .",wrestle-01,wrestle,N/A,indoors,man-made,domestic,NA
12665,two girls arm wrestle as another observes,wrestle-01,wrestle,N/A,indoors,man-made,domestic,NA
12666,a young indian man sits atop a concrete structure with a saw and is carving it while what appears to be a woman because of her dress and legs is in the background .,contrast-01,contrast,N/A,outdoors,man-made,other_unclear,NA
12668,a man is squatting down using an angle grinder to work on construction .,squat-01,squat,N/A,outdoors,man-made,other_unclear,NA
12669,a dark-skinned man is sanding the edge of a column .,sand-01,sand,N/A,outdoors,man-made,other_unclear,NA
12670,a man is sculpting a large piece of stone .,sculpt-01,sculpt,N/A,outdoors,man-made,other_unclear,NA
12671,a brown and white dog is standing in shallow water on a beach near a large rock outcrop .,stand-01,stand,2,outdoors,natural,NA,body_of_water
12672,an unusual looking dog is standing in front of a beautiful backdrop .,stand-01,stand,2,outdoors,natural,NA,body_of_water
12673,a dog stands on the beach with a large rock behind him .,stand-01,stand,N/A,outdoors,natural,NA,body_of_water
12674,a brown and white dog on the beach .,be-located-at-91,be,N/A,outdoors,natural,NA,body_of_water
12675,a dog standing on a beach .,stand-01,stand,2,outdoors,natural,NA,body_of_water
12676,a young girl jumps into the deep end of a swimming pool while a young boy is nearby .,jump-03,jump,N/A,outdoors,man-made,recreation,NA
12677,a girl with a boy standing behind her is stepping into a swimming pool,step-01,step,N/A,outdoors,man-made,recreation,NA
12678,a boy and a girl playing in the pool on a sunny day .,play-01,play,N/A,outdoors,man-made,recreation,NA
12679,young girl jumping into a swimming pool .,jump-03,jump,N/A,outdoors,man-made,recreation,NA
12680,a girl in a bikini jumps into a pool,jump-03,jump,N/A,outdoors,man-made,recreation,NA
