sentence,q1,q2,q3,q4,img_file
"an elderly woman is buying toilet paper , milk , and other groceries in a store .",indoors,man-made,work_education,NA,3979490668.jpg
a young man watching a woman perform on stage in a cream costume with black boots and feather headdress .,indoors,man-made,recreation,NA,3980305243.jpg
a man dressed in a plaid shirt and jeans stands just beside a bright spot of sun shining into either a cave or a mine of some sort .,outdoors,natural,NA,other_unclear,3980506413.jpg
"a man , wearing a creme shirt and jeans , is doing a back flip in a plaza , while a group of people surrounding him watch .",outdoors,man-made,transportation_urban,NA,398166441.jpg
a tattoo artist with colorful sleeve tattoos draw a tattoo on a seated customer in blue jeans and a white shirt .,indoors,man-made,other_unclear,NA,3981715035.jpg
boys on a field playing flag football with one boy wearing the red flag clutching the football while a boy with a yellow flag dives to get his red flag .,outdoors,man-made,recreation,NA,3982486061.jpg
"on a natural stone bridge high over an evergreen valley , a man jumps into the air .",outdoors,natural,NA,mountain,3982607071.jpg
"three men in yellow green safety vests sit on a bench yawning , smoking and having a break .",outdoors,man-made,transportation_urban,NA,3983874347.jpg
here is a group of people waiting outside for the wedding to be over and start the real celebrations .,outdoors,man-made,recreation,NA,3983980965.jpg
"a teenage boy in red pants rides a bicycle down a street , another teenager sits on the back .",outdoors,man-made,transportation_urban,NA,3987123697.jpg
"a young girl is embraces by someone dressed as the disney character , stitch .",outdoors,man-made,recreation,NA,3987997619.jpg
three african children wave as they float by on their man made boat .,outdoors,natural,NA,body_of_water,399054696.jpg
a construction worker trying to help the traffic in one of the construction sites in the city .,outdoors,man-made,transportation_urban,NA,399226846.jpg
a group of young kids are gathered at night in front of a big sign posing for a picture .,outdoors,man-made,transportation_urban,NA,3992703753.jpg
"a man in business attire walks past a store window , undeterred by the odd , large-eyed mannequin featured in the display .",outdoors,man-made,transportation_urban,NA,3992847618.jpg
a little girl in a genie costume steps over a puddle in a dramatic way .,outdoors,man-made,transportation_urban,NA,399631066.jpg
a brown dog and a gray dog are playing in the snow .,outdoors,natural,NA,field_forest,399679638.jpg
several people watch a presentation on stage with varying degrees of interest .,indoors,man-made,work_education,NA,3997230703.jpg
atop a harley a man cruises down a street with a woman in tow on the backseat .,outdoors,man-made,transportation_urban,NA,39980756.jpg
large group of people watching a musical performance at a market outside .,outdoors,man-made,recreation,NA,3999027517.jpg
a group of musicians performing are surrounded by the public watching .,outdoors,man-made,transportation_urban,NA,3999242523.jpg
"a guy with his hand on his chin , tattoos on both arms , and a gold bracelet on standing behind a food business counter .",outdoors,man-made,restaurant,NA,40001784.jpg
a man is standing on a power post looking as though he is fixing a power line in a city .,outdoors,man-made,transportation_urban,NA,400106578.jpg
"a group of ten people are in a van , all smiling at the camera .",indoors,man-made,transportation_urban,NA,4004035933.jpg
two men are barbecuing their food while another prepares the meat .,outdoors,man-made,domestic,NA,400598822.jpg
local nationals running past a humvee while a soldier stands over fellow troop .,outdoors,man-made,transportation_urban,NA,4010233873.jpg
"a smiling man of asian descent is sitting in his slightly-untidy cubicle at a desktop computer with several windows open , both hands poised in proper keyboarding position .",indoors,man-made,work_education,NA,401059368.jpg
"a man in a scary old man mask , a woman , and a child in front of a cafe .",indoors,man-made,restaurant,NA,4011368227.jpg
a little blond girl with a pink dress and blue pants walking away from a little boy .,outdoors,man-made,other_unclear,NA,4011629669.jpg
"while sun is setting , boy is blowing bubbles by rocks new lake or ocean .",outdoors,natural,NA,body_of_water,401405215.jpg
"a man in a white t-shirt and gray shoulder bag walks along side of a woman in a red , white and blue plaid top who is also in a skirt and boots .",outdoors,man-made,transportation_urban,NA,4018053887.jpg
a man with a long white beard is dressed like a wizard in a purple robe with a crowd of people and children behind him .,outdoors,man-made,recreation,NA,40199801.jpg
a football player in a yellow and white jersey is jumping up to catch a football kicked by the other team .,outdoors,man-made,recreation,NA,4021371346.jpg
a female athlete in crimson top and dark blue shorts is running on the street .,outdoors,man-made,recreation,NA,4021647447.jpg
vegetables on a stand with people waking around in the background .,outdoors,man-made,work_education,NA,4024855306.jpg
"one child sitting on the grass , and the other child is holding a stick .",outdoors,man-made,other_unclear,NA,4029918745.jpg
two men talking and observing fruit that 's on show and for sale at an open fruit market while another woman is also observing the wares .,outdoors,man-made,work_education,NA,4031513473.jpg
a group of people holding papers and microphones stand in front of a man with his face painted like a mime .,indoors,man-made,recreation,NA,4037148542.jpg
there are two shadowy men standing along side a stream that runs through a paved courtyard in front of some stairs .,outdoors,man-made,transportation_urban,NA,4038718263.jpg
"a man in a white shirt , blue jeans , and open-toed sandals is sitting on a subway seat .",indoors,man-made,transportation_urban,NA,4042673790.jpg
male conductor of a train or trolley looking out the window of the train or trolley .,outdoors,man-made,transportation_urban,NA,4043081763.jpg
a middle-aged man is using a hammer and metal spike and splitting a log .,indoors,man-made,work_education,NA,4043318461.jpg
two middle-aged men are playing the drums wearing black rock-band t-shirts in a basement .,indoors,man-made,recreation,NA,4043955739.jpg
a guitarist tuning his electric guitar on the set of what appears to be a television program .,indoors,man-made,recreation,NA,4045414573.jpg
a small child with blond-hair and a pink shirt stands alone on a bridge .,outdoors,man-made,transportation_urban,NA,4046071738.jpg
a young couple sit in a grassy field while embracing and smiling for the camera .,outdoors,natural,NA,field_forest,4048837850.jpg
"a black man in a tan sarong and head wrap , works outside shoveling a sand from a yellow truck on to a road , he is surrounded by green grass , shrubs , and plums of dust .",outdoors,man-made,other_unclear,NA,4049278176.jpg
"a woman standing by a car in a garage dressed for winter weather in a red knit scarf , black gloves and hat and red handbag .",outdoors,man-made,transportation_urban,NA,405051459.jpg
a smiling teen boy clutches the straps of his backpack as he looks at a girl .,outdoors,man-made,transportation_urban,NA,4052515931.jpg
"a young , blindfolded boy wields a colorful stick , attempting to hit a pinata , while a woman holding a girl and a man look on .",outdoors,man-made,domestic,NA,405405965.jpg
a construction worker in blue jeans talks on the phone with someone while standing near a construction site .,outdoors,man-made,transportation_urban,NA,4054618575.jpg
a man with glasses and no shirt looks in the mirror as he shaves .,indoors,man-made,domestic,NA,4056875847.jpg
"a ribbon dancer is leaping through the air with her head back during a competition , green ribbon behind her .",indoors,man-made,recreation,NA,405703782.jpg
a female in yellow wearing a surgical mask is holding an infant .,indoors,man-made,work_education,NA,4057128396.jpg
"a young man and lady are both standing at there own controls that look like a lot a square buttons , a screen by their feet , and a cube above the controls .",indoors,man-made,recreation,NA,4061129366.jpg
a man wearing a yellow hat and sunglasses peers around the side of a sailboat while sailing on the water .,outdoors,natural,NA,body_of_water,4062259729.jpg
two people wearing winter jackets in the railway station are about to get into train .,outdoors,man-made,transportation_urban,NA,4062894483.jpg
