group_number,sentence,group_variance
2539,three spotted dogs outside a house .,0.6669283642206665
2540,little boys points a pink gun in the air while a little girl watches and laughs .,0.5443879941851533
2540,two small children are smiling and one is pointing while holding something red .,0.5443879941851533
2540,two little kids laugh at a park .,0.5443879941851533
2540,children laugh and smile .,0.5443879941851533
2540,two children laugh .,0.5443879941851533
2541,a person is dressed in a black vest and hat with lots of flowers attached .,0.8817292644678023
2541,"a man in a bowler hat , a low cut vest and flowers waves in a parade .",0.8817292644678023
2541,people in red and black clothing are walking in a parade .,0.8817292644678023
2541,a person wearing a colorful costume waves to a crowd .,0.8817292644678023
2541,a man wearing makeup and wearing a skimpy vest,0.8817292644678023
2542,a woman is standing in front of a line of other women wearing a white dress and a white veil while a man is heading towards her .,0.5587428786367203
2542,a bride and her bridesmaids are lined up outside looking at a man coming dressed in a dark suit .,0.5587428786367203
2542,a man approaches a woman in bridal gown who is standing in the street with <number> other girls .,0.5587428786367203
2542,<number> asian bridesmaids are lined up outside in a street wearing their dresses .,0.5587428786367203
2542,a man in a black suit is standing in front of a wedding party of women .,0.5587428786367203
2543,two children are with a dog on leash who is standing against a tree .,0.370068102597199
2543,the dog that the two children are walking is looking up at a tree .,0.370068102597199
2543,the two children watch the small yellow dog on the tree .,0.370068102597199
2543,a girl and a boy watch a dog try to climb a tree .,0.370068102597199
2543,boy and girl look on a puppy climbs tree,0.370068102597199
2544,"a man is holding a shopping basket standing in front of a sign at the fish department that says "" fishmonger """,0.5273299136618386
2544,a man in a black coat carrying a blue basket standing in front of a fish service inside of a grocery store .,0.5273299136618386
2544,guy in black jacket looks on at the poultry section while shopping .,0.5273299136618386
2544,a man looks at fish available at the grocery store .,0.5273299136618386
2544,a man wearing a black jacket buying fish .,0.5273299136618386
2545,a mommy duck walking along some rocks with a group of baby ducks .,0.5196149735143836
2545,an adult duck stands on a rock with seven baby ducks nearby .,0.5196149735143836
2545,a bird is standing on a rock next to her six babies .,0.5196149735143836
2545,there is a grown duck and several baby ducks .,0.5196149735143836
2545,the mother bird looks over her babies .,0.5196149735143836
2546,a dark man in a white and green feathered mask with green jewelry and pants .,0.6085454766074356
2546,a man in a green and silver mardi gras costume in a parade .,0.6085454766074356
2546,"a man is wearing a mask , green beads and green pants .",0.6085454766074356
2546,man dresses up in hawaiian garb at a local parade .,0.6085454766074356
2546,a man in a costume participates in a parade .,0.6085454766074356
2547,"a man in a white hat is playing a red and white electric guitar while sitting at a synthesizer with multiple keyboards supported by white pvc pipes , with a blue railing in the background .",0.6302981017052423
2547,man with a white hat and white shirt playing many instruments on stage next to a sign that says appeared on jimmy kimmel .,0.6302981017052423
2547,"an asian one-man man performs on the street as he sings , plays guitar and keyboard .",0.6302981017052423
2547,a man plays multiple instruments in a performance .,0.6302981017052423
2547,"this gentleman is performing his "" one man "" show .",0.6302981017052423
2548,a blond girl in a green dress and elaborate gold necklace stands in front of a few women and a man .,0.5000219199049267
2548,a few people with a girl standing up in the center wearing a green dress,0.5000219199049267
2548,blond girl wearing green dress standing,0.5000219199049267
2548,woman in green dress being observed,0.5000219199049267
2548,a girl is wear a green dress .,0.5000219199049267
2549,a man and little girl in a pink life vest and red flotation device swimming .,0.4604651368841619
2549,a man assist a young girl in the pool on a float shaped like a crab .,0.4604651368841619
2549,a man is swimming with a young girl in a red life saver,0.4604651368841619
2549,a man is helping his child float along in the pool .,0.4604651368841619
2549,a white man swimming with a little girl .,0.4604651368841619
2550,a girl in a purple top holds a toddler between herself and another girl on the grass in front of a bush .,0.4206531477008577
2550,three little children are sitting in the grass .,0.4206531477008577
2550,three little girls are sitting on the grass .,0.4206531477008577
2550,three young girls are sitting on the lawn,0.4206531477008577
2550,three children sit on the grass .,0.4206531477008577
2551,a man with green glasses does a trick on his skateboard .,0.8469227395043797
2551,a man grinding the lip of a pool on his rollerblades .,0.8469227395043797
2551,a man wearing green glasses crouches near the camera .,0.8469227395043797
2551,a rollerblader pauses at the top of a skate ramp .,0.8469227395043797
2551,a man doing a rollskating trick on a ramp,0.8469227395043797
2552,a woman athlete wearing orange and black is running whilst carrying an orange beverage bottle .,0.6197792080958768
2552,a woman in an orange top and black shorts is running .,0.6197792080958768
2552,a woman is running a race carrying a plastic bottle .,0.6197792080958768
2552,a female runner in a race,0.6197792080958768
2552,a woman jogger .,0.6197792080958768
2553,"a view of passersby on a city street , with the focus on two men in the foreground , one who is dressed in more feminine clothing , and one who is shirtless .",0.7973530494450563
2553,guy with his shirt off has part of his calvin klein underwear showing and he is walking next to guy in white shirt and black skirt and black leggings .,0.7973530494450563
2553,"a man wearing a skirt talks to a man who is not wearing a shirt as people walk by , both in the street and on a sidewalk .",0.7973530494450563
2553,a man walking with no shirt on and wearing sunglasses .,0.7973530494450563
2553,the two men are enjoying the weather .,0.7973530494450563
2554,"little girls do cartwheels in a large , empty room with folding chairs to one side .",0.3699772107230048
2554,two girls are doing cartwheels as other children stand around watching .,0.3699772107230048
2554,"two girls doing cartwheels , while other children look on .",0.3699772107230048
2554,girls are doing somersaults .,0.3699772107230048
2554,girls cartwheeling inside .,0.3699772107230048
2555,three people are walking on a board placed over a hole in the sidewalk due to construction .,0.6084928574727808
2555,three people are walking past a selection of warning cones on a sidewalk .,0.6084928574727808
2555,three people walking outside with orange cones on the sidewalk .,0.6084928574727808
2555,there is construction on the sidewalk as three people walk by .,0.6084928574727808
2555,the jogger passes the tourist on the street .,0.6084928574727808
2556,a young woman with elaborately designed hair is playing a game on a game boy .,0.7220732369999574
2556,"a girl with brown , curly hair is using a blue mobile device inside a room .",0.7220732369999574
2556,"a young girl , with ringlets of curls , plays a game on her blue game boy .",0.7220732369999574
2556,a girl with curls in her hair smiles at her portable game console .,0.7220732369999574
2556,the woman is happily playing her favorite toy .,0.7220732369999574
2557,six men are pushing a large wooden wheel along the ground in front of an audience .,0.7610459940669347
2557,several people dressed in like jerseys roll an old cannon during a competition .,0.7610459940669347
2557,a group of people in green shirts push a cannon in a parade .,0.7610459940669347
2557,young adults wearing uniforms wheel a contraption .,0.7610459940669347
2557,people in matching outfits next to a canon .,0.7610459940669347
2558,man with no shirt and tatoos on back airborne with skateboard in hand .,0.6032222956327455
